,Source,Compound,Negative,Neutral,Positive,Time,Tweet Text
252,@CNN,0.3818,0.0,0.88,0.12,Mon Apr 02 13:10:16 +0000 2018,@CNN It's time for Congress to act. Pass a bipartisan bill to protect these residents with a wide enough margin to… https://t.co/EeCzDMVWxi
253,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:16 +0000 2018,"22s GO 
Replying to @cspanwj @CNN
BY MarieTweets @mkues65

"" The next article posted by Cspanwj will be about the D… https://t.co/07kmbaT5bc"
254,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:15 +0000 2018,@CNN Absolutely correct!
255,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:12 +0000 2018,"@ProfsrChaos @CNN If he's in Oklahoma he probably doesn't have a union.  They're a ""right to work"" state."
256,@CNN,-0.296,0.155,0.845,0.0,Mon Apr 02 13:10:11 +0000 2018,RT @CNN: The giant panda is no longer an endangered species https://t.co/Tl5tM3Xzbg https://t.co/SaUdIGvLUO
257,@CNN,-0.296,0.155,0.845,0.0,Mon Apr 02 13:10:11 +0000 2018,RT @CNN: The giant panda is no longer an endangered species https://t.co/Tl5tM3Xzbg https://t.co/SaUdIGvLUO
258,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:10 +0000 2018,RT @CNN: He’s an algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft. All because he…
259,@CNN,0.8979,0.0,0.647,0.353,Mon Apr 02 13:10:09 +0000 2018,"RT @CNN: Here's how Micheal Brown celebrated his acceptance to Stanford. The 17-year-old from Houston, Texas, applied to 20 of the best uni…"
260,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:09 +0000 2018,RT @CNN: He’s a high school algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft. All…
261,@CNN,0.8979,0.0,0.647,0.353,Mon Apr 02 13:10:09 +0000 2018,"RT @CNN: Here's how Micheal Brown celebrated his acceptance to Stanford. The 17-year-old from Houston, Texas, applied to 20 of the best uni…"
262,@CNN,0.8979,0.0,0.647,0.353,Mon Apr 02 13:10:09 +0000 2018,"RT @CNN: Here's how Micheal Brown celebrated his acceptance to Stanford. The 17-year-old from Houston, Texas, applied to 20 of the best uni…"
263,@CNN,-0.0772,0.228,0.623,0.149,Mon Apr 02 13:10:07 +0000 2018,RT @CNN: A Chinese college student who made no threats but had alarmed a roommate and a friend with his behavior and bought two semiautomat…
264,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:07 +0000 2018,"RT @cirstenw: How did @Georgesoros @MMFA @CNN @MSNBC know there was going to be a Shooting 2 months before to Rent the Buses,Hotel and APPL…"
265,@CNN,-0.4019,0.101,0.899,0.0,Mon Apr 02 13:10:07 +0000 2018,"RT @CNN: If you stand inside the world's quietest room for long enough, you start to hear your heartbeat. Then you lose your balance https:…"
266,@CNN,-0.296,0.129,0.792,0.079,Mon Apr 02 13:10:07 +0000 2018,@CNN Talk to your city and state officials for a raise. Then allow for termination due to poor performance.  This w… https://t.co/04AQSutQJa
267,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:07 +0000 2018,@Ottauquechee @JaniceTXBlessed @CNN I actually rarely watch Fox. I get my information from a wide variety of source… https://t.co/w22HoRKw5r
268,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:04 +0000 2018,RT @CNN: He’s a high school algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft. All…
269,@CNN,0.2732,0.061,0.83,0.109,Mon Apr 02 13:10:04 +0000 2018,RT @jptoner50: The real question is....why are networks like @CNN questioning the first amendment rights of the American people. The power…
270,@CNN,-0.1943,0.183,0.624,0.192,Mon Apr 02 13:10:03 +0000 2018,RT @Tec_umseh: Why is the WORLD's Largest Terrorist Corporation TAX EXEMPT in the United States @gop @SpeakerRyan @SenateMajLdr @ChuckGrass…
271,@CNN,-0.5423,0.163,0.837,0.0,Mon Apr 02 13:10:03 +0000 2018,"RT @GabLeitao: Let's recap: So far, during #Passover, @KyleKashuv's been harassed by up to 3 so-called adults: @MSNBC non-contributor, alle…"
272,@CNN,0.3612,0.0,0.706,0.294,Mon Apr 02 13:10:03 +0000 2018,@Balerstos @dave_romo @jimmykimmel Sort of like @cnn.
273,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:03 +0000 2018,RT @CNN: He’s a high school algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft. All…
274,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:02 +0000 2018,@NicolleDWallace @allinwithchris  @TheBeatWithAri  @morningmika  @MSNBC @CNN   The media must talk about DACA to pr… https://t.co/pfTgMsDzb6
275,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:01 +0000 2018,"RT @CNN: Retreating from the White House for a three-night stay at his Florida estate, President Trump heard this weekend from a parade of…"
276,@CNN,0.8979,0.0,0.647,0.353,Mon Apr 02 13:10:01 +0000 2018,"RT @CNN: Here's how Micheal Brown celebrated his acceptance to Stanford. The 17-year-old from Houston, Texas, applied to 20 of the best uni…"
277,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:00 +0000 2018,RT @CNN: Laura Ingraham will take week-long break from her Fox News show amid a controversy in which more than a dozen advertisers fled aft…
278,@CNN,-0.1027,0.25,0.592,0.158,Mon Apr 02 13:10:00 +0000 2018,@CNN As opposed to all the other ineffective and easily ignored methods?
279,@CNN,-0.2732,0.272,0.578,0.15,Mon Apr 02 13:10:00 +0000 2018,@CNN Stunning you even have to ask such a ridiculous question you all worried?
280,@CNN,-0.6808,0.248,0.752,0.0,Mon Apr 02 13:10:00 +0000 2018,"@CNN For all we know he spends too much, bad financial planning doesn't mean your salary is too low."
281,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:59 +0000 2018,@eshh85 @LillianKaufer @TPurcell20 @Maveric96280578 @CNN https://t.co/NSLpVXLH23
282,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:59 +0000 2018,@CNN  https://t.co/P332VJFs1p
283,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:59 +0000 2018,"RT @CNN: National Rifle Association board member and classic rocker Ted Nugent calls Parkland survivors ""liars"" and ""soulless"" in interview…"
284,@CNN,-0.296,0.155,0.845,0.0,Mon Apr 02 13:09:58 +0000 2018,RT @CNN: The giant panda is no longer an endangered species https://t.co/Tl5tM3Xzbg https://t.co/SaUdIGvLUO
285,@CNN,-0.796,0.403,0.597,0.0,Mon Apr 02 13:09:58 +0000 2018,@CNN Have any of them even ever been to jail? Fuck no. CNN so ignorant.
286,@CNN,0.8979,0.0,0.647,0.353,Mon Apr 02 13:09:58 +0000 2018,"RT @CNN: Here's how Micheal Brown celebrated his acceptance to Stanford. The 17-year-old from Houston, Texas, applied to 20 of the best uni…"
287,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:58 +0000 2018,RT @CNN: He’s a high school algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft. All…
288,@CNN,-0.4019,0.137,0.863,0.0,Mon Apr 02 13:09:58 +0000 2018,"@KMichaelC2000 @CNN YOUR president is putting EVERYTHING ELSE , including a damn parade, ahead of vets. Wake up. No… https://t.co/93hnVzFnkH"
289,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:58 +0000 2018,RT @CNN: He’s a high school algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft. All…
290,@CNN,-0.5106,0.193,0.807,0.0,Mon Apr 02 13:09:58 +0000 2018,"RT @MillenPolitics: Can’t rally.
Can’t kneel.
Can’t march.
Can’t boycott.
Can’t assemble.

What’s the right way to protest, @CNN? https://t…"
291,@CNN,-0.5829,0.193,0.807,0.0,Mon Apr 02 13:09:57 +0000 2018,"@CNN The more guns a gun owners has, is in direct proportion to their Penis Envy, or Little Man Syndrome.  Over com… https://t.co/IyZvjkCDlk"
292,@CNN,-0.296,0.155,0.845,0.0,Mon Apr 02 13:09:57 +0000 2018,RT @CNN: The giant panda is no longer an endangered species https://t.co/Tl5tM3Xzbg https://t.co/SaUdIGvLUO
293,@CNN,-0.6486,0.346,0.654,0.0,Mon Apr 02 13:09:57 +0000 2018,"@CNN If u need a machine gun to hunt, you suck at it.
#NRA"
294,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:56 +0000 2018,"RT @CNN: National Rifle Association board member and classic rocker Ted Nugent calls Parkland survivors ""liars"" and ""soulless"" in interview…"
295,@CNN,-0.0258,0.189,0.63,0.181,Mon Apr 02 13:09:56 +0000 2018,This is #MichaelBrown  @CNN @cnnbrk fix your mistake please. https://t.co/YFgqb4q66w
296,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:56 +0000 2018,@jeremycorbyn #NoFlyZoneForAfrin #WolfHunt #AFRIN @realDonaldTrump @SenJohnMcCain @EmmanuelMacron @NancyPelosi… https://t.co/beMwK8HiOX
297,@CNN,-0.34,0.221,0.779,0.0,Mon Apr 02 13:09:55 +0000 2018,@CNN @jaketapper No. Conservatives will hold the door open for him to leave. Bye
298,@CNN,-0.8268,0.325,0.675,0.0,Mon Apr 02 13:09:55 +0000 2018,@CNN More fake news. We just heard the president say DACA is now dead. As it should be.
299,@CNN,0.0,0.0,1.0,0.0,Mon Apr 02 13:09:52 +0000 2018,@DaveDunndee @RrobertaLleona @CNN  https://t.co/All9LiWACa
300,@FoxNews,-0.2732,0.124,0.797,0.08,Mon Apr 02 13:10:49 +0000 2018,RT @funder: .@FoxNews-It’s time for you to #FireIngraham. Everyone who retweets this agrees. What she did was wrong &amp; it requires terminati…
301,@FoxNews,0.4588,0.0,0.824,0.176,Mon Apr 02 13:10:49 +0000 2018,@ghstwrtr516 @Fedupmom5 @FoxNews @EricTrump @foxandfriends Obama administration. Not one grand jury. Not one indict… https://t.co/umMx08LFMN
302,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:49 +0000 2018,"@FoxNews @PressSec @POTUS @foxandfriends Snowing, April. Unreal https://t.co/MBVtxmEDpl"
303,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:48 +0000 2018,@realDonaldTrump Why don't you just #resign and let @FoxNews run the country.
304,@FoxNews,0.3818,0.0,0.606,0.394,Mon Apr 02 13:10:48 +0000 2018,"RT @Adjustedwell: Dear @FoxNews

 https://t.co/DcWY9PKmf2"
305,@FoxNews,0.3182,0.0,0.859,0.141,Mon Apr 02 13:10:48 +0000 2018,"RT @PhilMcCrackin44: 🔁 Please RT if you stand with LAURA INGRAHAM 

@FoxNews 
@IngrahamAngle 
#IStandWithLaura 
#UnfollowAnnCoulter 
#Hoggw…"
306,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:48 +0000 2018,@FoxNews @EricTrump @foxandfriends This ISN’T PLEASANTVILLE!
307,@FoxNews,0.624,0.0,0.789,0.211,Mon Apr 02 13:10:48 +0000 2018,RT @FoxNews: .@charliekirk11: “The new Democrat party is so committed to this militant resistance to the president that they’re just defyin…
308,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:48 +0000 2018,RT @ainsleyearhardt: A #snowy #Monday morning in NYC... @FoxNews @foxandfriends https://t.co/O60Fn68Jov
309,@FoxNews,0.016,0.127,0.707,0.166,Mon Apr 02 13:10:46 +0000 2018,"RT @OMGno2trump: OMG, Trump is threatening US jobs and the economy again because he doesn't understand economics.   Dumping NAFTA is like b…"
310,@FoxNews,0.6801,0.0,0.728,0.272,Mon Apr 02 13:10:46 +0000 2018,RT @ainsleyearhardt: My little angel. Our family wishes yours a very Happy #Easter #HeIsRisen #HappyEaster @FoxNews @foxandfriends https://…
311,@FoxNews,0.3182,0.0,0.837,0.163,Mon Apr 02 13:10:46 +0000 2018,"RT @FoxNews: .@POTUS: ""A lot of people are coming in because they want to take advantage of DACA."" https://t.co/JJrAG9L2VD"
312,@FoxNews,-0.4767,0.205,0.795,0.0,Mon Apr 02 13:10:46 +0000 2018,@ImaTrumpBuster @FoxNews @LindseyGrahamSC It’s because to many people listen to fake news: https://t.co/iOJYIeNjrb
313,@FoxNews,0.7227,0.0,0.704,0.296,Mon Apr 02 13:10:44 +0000 2018,RT @janlascko: @MrTommyCampbell @WillBlackWriter @FoxNews but @realDonaldTrump is afraid to say Happy Passover...
314,@FoxNews,-0.296,0.087,0.913,0.0,Mon Apr 02 13:10:43 +0000 2018,RT @FoxNews: .@PressSec on @POTUS: “He wanted to see something get done and Democrats refused to actually put something on the table or wor…
315,@FoxNews,0.5963,0.0,0.508,0.492,Mon Apr 02 13:10:43 +0000 2018,@ainsleyearhardt @FoxNews @foxandfriends So sweet!!
316,@FoxNews,0.466,0.0,0.817,0.183,Mon Apr 02 13:10:43 +0000 2018,"@realDonaldTrump Why don't you try not using propaganda news such as @FoxNews for information?

I'm sure as the pre… https://t.co/LM9wyh1r5W"
317,@FoxNews,-0.8957,0.545,0.455,0.0,Mon Apr 02 13:10:43 +0000 2018,"RT @FoxNews: .@TheRock opens up about depression battle, mom's suicide attempt https://t.co/rSWWTmPy1W"
318,@FoxNews,0.4215,0.0,0.865,0.135,Mon Apr 02 13:10:43 +0000 2018,"RT @ainsleyearhardt: Caravan of immigrants headed to the United States. @dbongino reacts: ""You can't have a country without borders."" @FoxN…"
319,@FoxNews,0.0258,0.112,0.772,0.116,Mon Apr 02 13:10:43 +0000 2018,@StevenPursley9 @FoxNews @LindseyGrahamSC Do you think Putin cares if we spend more money on nuclear weapons he knows we will never use?
320,@FoxNews,0.0276,0.102,0.755,0.143,Mon Apr 02 13:10:42 +0000 2018,"@FoxNews don't you think, just like those that walked out for more gun laws, these kids just want to get out of school?"
321,@FoxNews,0.743,0.0,0.777,0.223,Mon Apr 02 13:10:42 +0000 2018,"RT @FoxNews: Huckabee: ""The greatest single characteristic of people on the far left is they have zero sense of humor. I mean, these are th…"
322,@FoxNews,-0.296,0.087,0.913,0.0,Mon Apr 02 13:10:41 +0000 2018,RT @FoxNews: .@PressSec on @POTUS: “He wanted to see something get done and Democrats refused to actually put something on the table or wor…
323,@FoxNews,-0.0772,0.091,0.909,0.0,Mon Apr 02 13:10:41 +0000 2018,@FoxNews @PressSec @realDonaldTrump Sorry couldn't  read yiur tweet..it was covered in liberal hypocrisy. https://t.co/ZtaXJZVQGF
324,@FoxNews,-0.4389,0.255,0.617,0.128,Mon Apr 02 13:10:41 +0000 2018,@petefrt @klp821100 @surfermom77 @FoxNews @IngrahamAngle Not good! It offended some of the advertisers? Too bad. Ge… https://t.co/WTePbji2rr
325,@FoxNews,-0.6841,0.196,0.804,0.0,Mon Apr 02 13:10:41 +0000 2018,RT @neilinozone: NBC'S WAR ON CHRISTIANITY IS MEANT TO ADVANCE IT'S LEFTY (ANTI-CHRISTIAN) AGENDA: NBC Slammed for Pushing Claim Christian…
326,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:40 +0000 2018,RT @FoxNews: .@EricTrump on @foxandfriends: “People have jobs once again…People in this country are happy.” https://t.co/vcDU3ff5ug
327,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:40 +0000 2018,RT @NeptuneKnights: @thehill @SenateRPC @RNCLatinos @GOP @SenateGOP @FoxNews #GOPComplicit  @FloridaGOP #Grabembythemidterms #VoteThemOut20…
328,@FoxNews,0.3182,0.0,0.859,0.141,Mon Apr 02 13:10:39 +0000 2018,@MAGANinaJo @overtaxed23 @FoxNews @IngrahamAngle She was toast the minute she apologized. She won't be back.
329,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:39 +0000 2018,"RT @FoxNews: .@jasoninthehouse on 2020 census: ""The census is going to count everybody. We're having our national debate about DACA, about…"
330,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:39 +0000 2018,"@FoxNews @AmericaNewsroom @realDonaldTrump It will be quite the scene, but the only choice is to defend the border!… https://t.co/43KtREQxux"
331,@FoxNews,0.4939,0.0,0.868,0.132,Mon Apr 02 13:10:39 +0000 2018,"RT @FoxNews: .@hogangidley45 on immigration: “It’s been out of hand, and that’s one of the reasons that the president wanted a lasting, lon…"
332,@FoxNews,0.016,0.127,0.707,0.166,Mon Apr 02 13:10:38 +0000 2018,"RT @OMGno2trump: OMG, Trump is threatening US jobs and the economy again because he doesn't understand economics.   Dumping NAFTA is like b…"
333,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:38 +0000 2018,@Stallone @seanhannity @realDonaldTrump @TuckerCarlson @greggutfeld @FoxNews  https://t.co/RAqXEzyBIU
334,@FoxNews,0.6239,0.0,0.687,0.313,Mon Apr 02 13:10:37 +0000 2018,"@KayaJones @Hello_Murica @AlexoAthletica @FoxNews @nrawomen wow!  I'm impressed......well, maybe not."
335,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:37 +0000 2018,RT @FoxNews: Ronald D. Vitello: “There’s wall under construction right now… We have plans for much more.” https://t.co/g68ChOf3S5
336,@FoxNews,-0.296,0.087,0.913,0.0,Mon Apr 02 13:10:37 +0000 2018,RT @FoxNews: .@PressSec on @POTUS: “He wanted to see something get done and Democrats refused to actually put something on the table or wor…
337,@FoxNews,0.128,0.363,0.22,0.418,Mon Apr 02 13:10:36 +0000 2018,@FoxNews Wow that’s dumb
338,@FoxNews,-0.296,0.087,0.913,0.0,Mon Apr 02 13:10:36 +0000 2018,RT @FoxNews: .@PressSec on @POTUS: “He wanted to see something get done and Democrats refused to actually put something on the table or wor…
339,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:36 +0000 2018,@FoxNews @seanhannity @realDonaldTrump https://t.co/a4MR27Ctfi
340,@FoxNews,-0.6808,0.213,0.787,0.0,Mon Apr 02 13:10:34 +0000 2018,RT @FoxNews: 'How In the Hell' Didn't He Know?: @marklevinshow Rips @BarackObama Over 'Unmasking' of Trump Officials https://t.co/YppqNe3Op0
341,@FoxNews,-0.4374,0.208,0.792,0.0,Mon Apr 02 13:10:34 +0000 2018,"RT @OliverMcGee: Big Bogg Boycott is Backfiring! #StandWithLauraIngraham Retweet!

https://t.co/wUuIIahVdy

#StandWithLaura #IStandWithLaur…"
342,@FoxNews,-0.3612,0.303,0.545,0.152,Mon Apr 02 13:10:33 +0000 2018,@real_edzome @joelconnelly @FoxNews So I'm being called disgusting to soothe Huckabee's anxieties
343,@FoxNews,-0.4215,0.128,0.872,0.0,Mon Apr 02 13:10:33 +0000 2018,@FoxNews @PressSec @POTUS @foxandfriends You can tell it's Monday. Missy Piggy is spewing her lies right out of the… https://t.co/PCWoFXEmKe
344,@FoxNews,-0.2263,0.137,0.863,0.0,Mon Apr 02 13:10:32 +0000 2018,@SandiRyan115 @ainsleyearhardt @dbongino @FoxNews @foxandfriends @realDonaldTrump @DHSgov Don’t forget the Hamas an… https://t.co/IAfeZFVLIV
345,@FoxNews,0.4019,0.0,0.787,0.213,Mon Apr 02 13:10:32 +0000 2018,@SSRob44 @OMGno2trump @FoxNews I wish they hadn't been allowed to do that.
346,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:31 +0000 2018,"@calewmangold @FoxNews @TheRock That's his flesh and blood. The woman who gave birth to him and raised him. 
If it… https://t.co/HW0hVku2ah"
347,@FoxNews,0.5815,0.0,0.799,0.201,Mon Apr 02 13:10:30 +0000 2018,@FoxNews @BradSherman He’s full of 💩 president’s job is to protect American people first and foremost!!!!    ( PERIOD )
348,@FoxNews,-0.5307,0.176,0.824,0.0,Mon Apr 02 13:10:30 +0000 2018,@ainsleyearhardt @dbongino @FoxNews @foxandfriends TEXAS LAND OWNERS NEED TO SHOOT AT THEM CROSSING THEIR LANDS !TH… https://t.co/PnAlPBL35f
349,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:30 +0000 2018,"RT @gray34758: @FoxNews , @cnnbrk , @MSNBC, @CBSNews , @NBCNews , @ABC why isn't anyone following this? These guys had control of everythin…"
350,@FoxNews,-0.25,0.118,0.882,0.0,Mon Apr 02 13:10:27 +0000 2018,RT @CardinalIda: @MrTommyCampbell @FoxNews is just another word for propaganda. Looked it up in my #TrumpDictionary.
351,@FoxNews,-0.4939,0.174,0.826,0.0,Mon Apr 02 13:10:26 +0000 2018,"@Adjustedwell @FoxNews Except I cut off Fox News the same time I cut off ESPN and the rest of the ""news channels"" a… https://t.co/ec94ehFSX8"
352,@FoxNews,0.4753,0.0,0.829,0.171,Mon Apr 02 13:10:25 +0000 2018,@FoxNews @LindseyGrahamSC The issue is a corrupt deep state government &amp; news media in the United States!
353,@FoxNews,0.016,0.127,0.707,0.166,Mon Apr 02 13:10:24 +0000 2018,"RT @OMGno2trump: OMG, Trump is threatening US jobs and the economy again because he doesn't understand economics.   Dumping NAFTA is like b…"
354,@FoxNews,-0.8074,0.343,0.657,0.0,Mon Apr 02 13:10:24 +0000 2018,"RT @FoxNews: Ella Fitzgerald and Marilyn Monroe bonded after suffering from abusive childhoods, book claims https://t.co/xpnB9xFsQE"
355,@FoxNews,-0.628,0.407,0.593,0.0,Mon Apr 02 13:10:23 +0000 2018,"@realDonaldTrump @FLOTUS  @FoxNews 

POOR BARRON!

🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/h064RHmv3O"
356,@FoxNews,-0.6808,0.204,0.796,0.0,Mon Apr 02 13:10:23 +0000 2018,"@FoxNews Who the hell made these kids untouchable?  When you run with the big dogs, you might get bitten."
357,@FoxNews,-0.119,0.206,0.562,0.231,Mon Apr 02 13:10:22 +0000 2018,"RT @FoxNews: Cancer experts say coffee is safe, despite California's new warning label requirement https://t.co/vyDXsVcKJ8"
358,@FoxNews,-0.6798,0.223,0.777,0.0,Mon Apr 02 13:10:21 +0000 2018,@The_UnSilent_ @realDonaldTrump @s8n @FoxNews Not only the 'dumbest' person but also the most dangerous rapidly decompensating psychotic.
359,@FoxNews,-0.296,0.095,0.905,0.0,Mon Apr 02 13:10:21 +0000 2018,"RT @FoxNews: .@LindseyGrahamSC: ""The reason that North Korea is at the table is that this maximum pressure campaign against North Korea lau…"
360,@FoxNews,0.8777,0.0,0.598,0.402,Mon Apr 02 13:10:21 +0000 2018,@WilliamByron Good Morning! Nice seeing you on @AmericaNewsroom w/ @BillHemmer Great job with the @dcexaminer and i… https://t.co/LhBL1Q40mV
361,@FoxNews,-0.2732,0.124,0.797,0.08,Mon Apr 02 13:10:20 +0000 2018,RT @funder: .@FoxNews-It’s time for you to #FireIngraham. Everyone who retweets this agrees. What she did was wrong &amp; it requires terminati…
362,@FoxNews,0.743,0.0,0.777,0.223,Mon Apr 02 13:10:20 +0000 2018,"RT @FoxNews: Huckabee: ""The greatest single characteristic of people on the far left is they have zero sense of humor. I mean, these are th…"
363,@FoxNews,0.1531,0.0,0.926,0.074,Mon Apr 02 13:10:19 +0000 2018,"RT @FoxNews: ""It's the people that I'll miss.""

Arizona trooper gives emotional radio call to mark end of 37-year career https://t.co/4NDaU…"
364,@FoxNews,-0.4956,0.155,0.845,0.0,Mon Apr 02 13:10:19 +0000 2018,RT @FoxNews: Brother of Florida shooting victim says he was shut out of March for Our Lives because speech 'didn't fit into the agenda' htt…
365,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:18 +0000 2018,@YMimmo @The_UnSilent_ @realDonaldTrump @s8n @FoxNews Oh look.. another #FakeChristian who mentions Jesus as she ha… https://t.co/FhnFpoYWL4
366,@FoxNews,0.7164,0.0,0.74,0.26,Mon Apr 02 13:10:18 +0000 2018,"RT @drichardson6619: Totally agree with this! 
@GOP @SenateGOP @HouseGOP 
Do your job and protect our people! 

@OANN @FoxNews @seanhannity…"
367,@FoxNews,0.467,0.168,0.52,0.312,Mon Apr 02 13:10:17 +0000 2018,"@DonaldH55572328 @FoxNews @spanglesvi LOL. Yeah, that’s why the US has so few homicides!!! Idiot."
368,@FoxNews,-0.296,0.087,0.913,0.0,Mon Apr 02 13:10:17 +0000 2018,RT @FoxNews: .@PressSec on @POTUS: “He wanted to see something get done and Democrats refused to actually put something on the table or wor…
369,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:17 +0000 2018,@FoxNews @POTUS Are they bringing a time machine with them?
370,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:16 +0000 2018,RT @FoxNews: 'America's Never Been Great': Student Records Teacher Saying #Trump 'MAGA' Slogan Trying to Bring Back Segregation https://t.c…
371,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:16 +0000 2018,@FoxNews Did they honk?
372,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:14 +0000 2018,RT @Fedupmom5: @FoxNews @EricTrump @foxandfriends  https://t.co/nmPgvxF4NZ
373,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:14 +0000 2018,@thehill @SenateRPC @RNCLatinos @GOP @SenateGOP @FoxNews #GOPComplicit  @FloridaGOP #Grabembythemidterms… https://t.co/46Gwnr0OJD
374,@FoxNews,0.4912,0.086,0.743,0.171,Mon Apr 02 13:10:14 +0000 2018,RT @RealDrGina: No wonder the Democrats are running on pro-@realdonaldtrump agenda! He is the winningest President ever! Dems can’t win any…
375,@FoxNews,-0.5267,0.159,0.841,0.0,Mon Apr 02 13:10:14 +0000 2018,@realDonaldTrump spent the the weekend with @FoxNews news.  Today he is either lying or doesn’t understand DACA. DA… https://t.co/WXhXq20JKD
376,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:14 +0000 2018,@drkerem @Noor_and_Alaa @RedCrescentTR @UNReliefChief @POTUS @Pontifex_it @jeremycorbyn @WhiteHouse… https://t.co/JUaUXpaPg1
377,@FoxNews,0.624,0.0,0.789,0.211,Mon Apr 02 13:10:14 +0000 2018,RT @FoxNews: .@charliekirk11: “The new Democrat party is so committed to this militant resistance to the president that they’re just defyin…
378,@FoxNews,-0.5267,0.167,0.833,0.0,Mon Apr 02 13:10:13 +0000 2018,@FoxNews @PressSec @POTUS @foxandfriends I guess you can resume lying to the American people now that Easter is over.
379,@FoxNews,0.3818,0.0,0.874,0.126,Mon Apr 02 13:10:13 +0000 2018,"RT @CaliDeplorable: Read....Hot find👇🏽👇🏽👇🏽 
@FoxNews shouldn’t have any issue with what @IngrahamAngle said. 
She should be capable of expr…"
380,@FoxNews,-0.5994,0.17,0.83,0.0,Mon Apr 02 13:10:13 +0000 2018,RT @thebigotbasher: @FoxNews @PressSec @realDonaldTrump The Dotard forgot about agriculture when he went his war on steel/ He'd not fightin…
381,@FoxNews,-0.5719,0.281,0.719,0.0,Mon Apr 02 13:10:11 +0000 2018,@GGovic @juliecarveth @FoxNews @LindseyGrahamSC American controlled media is just as fake and censored: https://t.co/iOJYIeNjrb
382,@FoxNews,0.743,0.0,0.777,0.223,Mon Apr 02 13:10:11 +0000 2018,"RT @FoxNews: Huckabee: ""The greatest single characteristic of people on the far left is they have zero sense of humor. I mean, these are th…"
383,@FoxNews,-0.3818,0.12,0.88,0.0,Mon Apr 02 13:10:11 +0000 2018,RT @FoxNews: .@PressSec: “[President @realDonaldTrump is] going to stand up and he’s going to fight for the American worker.” https://t.co/…
384,@FoxNews,0.0,0.0,1.0,0.0,Mon Apr 02 13:10:10 +0000 2018,@realDonaldTrump @FoxNews You will be impeached
385,@FoxNews,-0.6705,0.245,0.619,0.136,Mon Apr 02 13:10:09 +0000 2018,@FoxNews Bull shit. It is an invasion. Where do we go to escape the conquerors? We are dead. You help them and not… https://t.co/GIR9wv16Iu
